date,month,source,peak_raw_mm,peak_cal_mm,delta_mm,ratio,active_cells_raw,active_cells_cal,raw_path,cal_path,tag_source_cal
1998-04-01,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980401.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980401.tif,raster
1998-04-02,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980402.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980402.tif,raster
1998-04-03,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980403.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980403.tif,raster
1998-04-04,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980404.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980404.tif,raster
1998-04-05,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980405.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980405.tif,raster
1998-04-06,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980406.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980406.tif,raster
1998-04-07,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980407.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980407.tif,raster
1998-04-08,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980408.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980408.tif,raster
1998-04-09,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980409.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980409.tif,raster
1998-04-10,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980410.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980410.tif,raster
1998-04-11,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980411.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980411.tif,raster
1998-04-12,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980412.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980412.tif,raster
1998-04-13,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980413.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980413.tif,raster
1998-04-14,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980414.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980414.tif,raster
1998-04-15,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980415.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980415.tif,raster
1998-04-16,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980416.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980416.tif,raster
1998-04-17,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980417.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980417.tif,raster
1998-04-18,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980418.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980418.tif,raster
1998-04-19,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980419.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980419.tif,raster
1998-04-20,4,MYRORSS,0.0,0.0,0.0,,0,0,data/historical/mesh_0.05deg/1998/mesh_19980420.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980420.tif,raster
1998-04-21,4,MYRORSS,5.359335422515869,20.533552169799805,15.174216747283936,3.8313616430002435,37,37,data/historical/mesh_0.05deg/1998/mesh_19980421.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980421.tif,raster
1998-04-22,4,MYRORSS,38.471038818359375,46.25360107421875,7.782562255859375,1.2022966495031409,1164,1164,data/historical/mesh_0.05deg/1998/mesh_19980422.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980422.tif,raster
1998-04-23,4,MYRORSS,36.426334381103516,45.2244758605957,8.798141479492188,1.2415324415419713,4346,4346,data/historical/mesh_0.05deg/1998/mesh_19980423.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980423.tif,raster
1998-04-24,4,MYRORSS,26.50936508178711,39.6744499206543,13.165084838867188,1.4966201490775075,4331,4331,data/historical/mesh_0.05deg/1998/mesh_19980424.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980424.tif,raster
1998-04-25,4,MYRORSS,37.436763763427734,45.7371711730957,8.300407409667969,1.221718080711258,2553,2553,data/historical/mesh_0.05deg/1998/mesh_19980425.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980425.tif,raster
1998-04-26,4,MYRORSS,83.41168212890625,63.62324905395508,-19.788433074951172,0.7627618509794625,4482,4482,data/historical/mesh_0.05deg/1998/mesh_19980426.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980426.tif,raster
1998-04-27,4,MYRORSS,33.18046569824219,43.51850509643555,10.33803939819336,1.3115700512528081,379,379,data/historical/mesh_0.05deg/1998/mesh_19980427.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980427.tif,raster
1998-04-28,4,MYRORSS,44.450889587402344,49.0904655456543,4.639575958251953,1.104375322998414,625,625,data/historical/mesh_0.05deg/1998/mesh_19980428.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980428.tif,raster
1998-04-29,4,MYRORSS,23.897512435913086,38.014713287353516,14.11720085144043,1.590739345331406,464,464,data/historical/mesh_0.05deg/1998/mesh_19980429.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980429.tif,raster
1998-04-30,4,MYRORSS,80.66548156738281,62.751731872558594,-17.91374969482422,0.7779254602247653,571,571,data/historical/mesh_0.05deg/1998/mesh_19980430.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980430.tif,raster
1998-05-01,5,MYRORSS,23.961225509643555,38.056434631347656,14.095209121704102,1.5882507602138827,3228,3228,data/historical/mesh_0.05deg/1998/mesh_19980501.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980501.tif,raster
1998-05-02,5,MYRORSS,23.744182586669922,37.91402816772461,14.169845581054688,1.5967712524671072,2043,2043,data/historical/mesh_0.05deg/1998/mesh_19980502.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980502.tif,raster
1998-05-03,5,MYRORSS,30.62112045288086,42.10280990600586,11.481689453125,1.3749598082406156,4767,4767,data/historical/mesh_0.05deg/1998/mesh_19980503.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980503.tif,raster
1998-05-04,5,MYRORSS,41.386470794677734,47.666805267333984,6.28033447265625,1.1517484905589943,8042,8042,data/historical/mesh_0.05deg/1998/mesh_19980504.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980504.tif,raster
1998-05-05,5,MYRORSS,172.16748046875,85.7594985961914,-86.4079818725586,0.4981167080025752,8758,8758,data/historical/mesh_0.05deg/1998/mesh_19980505.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980505.tif,raster
1998-05-06,5,MYRORSS,73.4313735961914,60.36894989013672,-13.062423706054688,0.8221138586091737,8283,8283,data/historical/mesh_0.05deg/1998/mesh_19980506.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980506.tif,raster
1998-05-07,5,MYRORSS,74.49530029296875,60.72779083251953,-13.767509460449219,0.8151895568404244,8670,8670,data/historical/mesh_0.05deg/1998/mesh_19980507.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980507.tif,raster
1998-05-08,5,MYRORSS,155.78939819335938,82.29927825927734,-73.49011993408203,0.5282726502167424,13500,13500,data/historical/mesh_0.05deg/1998/mesh_19980508.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980508.tif,raster
1998-05-09,5,MYRORSS,39.81344985961914,46.911865234375,7.098415374755859,1.1782918938143927,4403,4403,data/historical/mesh_0.05deg/1998/mesh_19980509.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980509.tif,raster
1998-05-10,5,MYRORSS,60.6802978515625,55.80665969848633,-4.873638153076172,0.9196833515056538,5669,5669,data/historical/mesh_0.05deg/1998/mesh_19980510.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980510.tif,raster
1998-05-11,5,MYRORSS,62.942447662353516,56.654598236083984,-6.287849426269531,0.9001016061529753,3797,3797,data/historical/mesh_0.05deg/1998/mesh_19980511.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980511.tif,raster
1998-05-12,5,MYRORSS,58.544254302978516,54.9887580871582,-3.5554962158203125,0.9392682295102797,4579,4579,data/historical/mesh_0.05deg/1998/mesh_19980512.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980512.tif,raster
1998-05-13,5,MYRORSS,61.684513092041016,56.185333251953125,-5.499179840087891,0.9108499108701332,5092,5092,data/historical/mesh_0.05deg/1998/mesh_19980513.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980513.tif,raster
1998-05-14,5,MYRORSS,56.213565826416016,54.076045989990234,-2.1375198364257812,0.9619750178626577,10622,10622,data/historical/mesh_0.05deg/1998/mesh_19980514.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980514.tif,raster
1998-05-15,5,MYRORSS,41.2651252746582,47.60917663574219,6.344051361083984,1.1537388125895258,1660,1660,data/historical/mesh_0.05deg/1998/mesh_19980515.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980515.tif,raster
1998-05-16,5,MYRORSS,109.0533447265625,71.05221557617188,-38.001129150390625,0.6515363261376929,5781,5781,data/historical/mesh_0.05deg/1998/mesh_19980516.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980516.tif,raster
1998-05-17,5,MYRORSS,100.14246368408203,68.60015869140625,-31.54230499267578,0.6850256741018292,4840,4840,data/historical/mesh_0.05deg/1998/mesh_19980517.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980517.tif,raster
1998-05-18,5,MYRORSS,62.305503845214844,56.417686462402344,-5.8878173828125,0.9055008463226689,3798,3798,data/historical/mesh_0.05deg/1998/mesh_19980518.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980518.tif,raster
1998-05-19,5,MYRORSS,64.16999053955078,57.10723876953125,-7.062751770019531,0.8899368425858432,8474,8474,data/historical/mesh_0.05deg/1998/mesh_19980519.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980519.tif,raster
1998-05-20,5,MYRORSS,67.314453125,58.24397659301758,-9.070476531982422,0.865252169320325,10790,10790,data/historical/mesh_0.05deg/1998/mesh_19980520.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980520.tif,raster
1998-05-21,5,MYRORSS,112.70103454589844,72.02191925048828,-40.679115295410156,0.6390528670893145,12035,12035,data/historical/mesh_0.05deg/1998/mesh_19980521.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980521.tif,raster
1998-05-22,5,MYRORSS,160.0855712890625,83.22686004638672,-76.85871124267578,0.5198898275229693,5211,5211,data/historical/mesh_0.05deg/1998/mesh_19980522.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980522.tif,raster
1998-05-23,5,MYRORSS,211.01943969726562,93.25910186767578,-117.76033782958984,0.4419455477726028,3229,3229,data/historical/mesh_0.05deg/1998/mesh_19980523.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980523.tif,raster
1998-05-24,5,MYRORSS,80.80149841308594,62.79530334472656,-18.006195068359375,0.7771551837280873,6706,6706,data/historical/mesh_0.05deg/1998/mesh_19980524.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980524.tif,raster
1998-05-25,5,MYRORSS,256.0464172363281,100.99449157714844,-155.0519256591797,0.39443821423961417,7808,7808,data/historical/mesh_0.05deg/1998/mesh_19980525.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980525.tif,raster
1998-05-26,5,MYRORSS,109.08760833740234,71.06141662597656,-38.02619171142578,0.6514160289057513,18998,18998,data/historical/mesh_0.05deg/1998/mesh_19980526.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980526.tif,raster
1998-05-27,5,MYRORSS,61.176246643066406,55.99413299560547,-5.1821136474609375,0.9152920629849025,6628,6628,data/historical/mesh_0.05deg/1998/mesh_19980527.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980527.tif,raster
1998-05-28,5,MYRORSS,67.12908172607422,58.17783737182617,-8.951244354248047,0.8666562371466016,4677,4677,data/historical/mesh_0.05deg/1998/mesh_19980528.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980528.tif,raster
1998-05-29,5,MYRORSS,65.970947265625,57.7621955871582,-8.208751678466797,0.8755702014492056,6626,6626,data/historical/mesh_0.05deg/1998/mesh_19980529.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980529.tif,raster
1998-05-30,5,MYRORSS,57.80335235595703,54.70097351074219,-3.1023788452148438,0.9463287384075896,3069,3069,data/historical/mesh_0.05deg/1998/mesh_19980530.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980530.tif,raster
1998-05-31,5,MYRORSS,58.81511688232422,55.09343338012695,-3.7216835021972656,0.9367223309333294,514,514,data/historical/mesh_0.05deg/1998/mesh_19980531.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980531.tif,raster
1998-06-01,6,MYRORSS,88.21537780761719,65.10803985595703,-23.107337951660156,0.7380577114111175,4836,4836,data/historical/mesh_0.05deg/1998/mesh_19980601.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980601.tif,raster
1998-06-02,6,MYRORSS,57.52647399902344,54.59286880493164,-2.933605194091797,0.9490042585585622,7672,7672,data/historical/mesh_0.05deg/1998/mesh_19980602.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980602.tif,raster
1998-06-03,6,MYRORSS,71.40091705322266,59.675537109375,-11.725379943847656,0.8357811015913494,5645,5645,data/historical/mesh_0.05deg/1998/mesh_19980603.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980603.tif,raster
1998-06-04,6,MYRORSS,108.34712982177734,70.8622817993164,-37.48484802246094,0.6540300782852244,4847,4847,data/historical/mesh_0.05deg/1998/mesh_19980604.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980604.tif,raster
1998-06-05,6,MYRORSS,140.0858612060547,78.77435302734375,-61.31150817871094,0.5623290769614016,5207,5207,data/historical/mesh_0.05deg/1998/mesh_19980605.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980605.tif,raster
1998-06-06,6,MYRORSS,98.93413543701172,68.2579116821289,-30.676223754882812,0.6899328667564553,5022,5022,data/historical/mesh_0.05deg/1998/mesh_19980606.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980606.tif,raster
1998-06-07,6,MYRORSS,88.33438873291016,65.14421081542969,-23.19017791748047,0.7374728206067196,19395,19395,data/historical/mesh_0.05deg/1998/mesh_19980607.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980607.tif,raster
1998-06-08,6,MYRORSS,143.1807403564453,79.48677062988281,-63.6939697265625,0.5551498786219587,8323,8323,data/historical/mesh_0.05deg/1998/mesh_19980608.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980608.tif,raster
1998-06-09,6,MYRORSS,113.49320983886719,72.23005676269531,-41.263153076171875,0.6364262396423932,7713,7713,data/historical/mesh_0.05deg/1998/mesh_19980609.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980609.tif,raster
1998-06-10,6,MYRORSS,277.650634765625,104.42195892333984,-173.22867584228516,0.37609119464641677,19763,19763,data/historical/mesh_0.05deg/1998/mesh_19980610.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980610.tif,raster
1998-06-11,6,MYRORSS,193.394287109375,89.96739959716797,-103.42688751220703,0.465201950594779,8755,8755,data/historical/mesh_0.05deg/1998/mesh_19980611.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980611.tif,raster
1998-06-12,6,MYRORSS,282.0451965332031,105.0997543334961,-176.94544219970703,0.3726344416616344,10598,10598,data/historical/mesh_0.05deg/1998/mesh_19980612.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980612.tif,raster
1998-06-13,6,MYRORSS,18.878435134887695,34.4959716796875,15.617536544799805,1.8272685968519875,71,71,data/historical/mesh_0.05deg/1998/mesh_19980613.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980613.tif,raster
1998-06-14,6,MYRORSS,33.8719482421875,43.889896392822266,10.017948150634766,1.295759431344354,4616,4616,data/historical/mesh_0.05deg/1998/mesh_19980614.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980614.tif,raster
1998-06-15,6,MYRORSS,57.891048431396484,54.735145568847656,-3.155902862548828,0.9454854774950445,1415,1415,data/historical/mesh_0.05deg/1998/mesh_19980615.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980615.tif,raster
1998-06-16,6,MYRORSS,286.1098937988281,105.72116088867188,-180.38873291015625,0.36951242574997206,6591,6591,data/historical/mesh_0.05deg/1998/mesh_19980616.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980616.tif,raster
1998-06-17,6,MYRORSS,85.05133819580078,64.13558197021484,-20.915756225585938,0.7540808096700987,7680,7680,data/historical/mesh_0.05deg/1998/mesh_19980617.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980617.tif,raster
1998-06-18,6,MYRORSS,93.29701232910156,66.62786865234375,-26.669143676757812,0.7141479345267407,4808,4808,data/historical/mesh_0.05deg/1998/mesh_19980618.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980618.tif,raster
1998-06-19,6,MYRORSS,82.54267120361328,63.34931564331055,-19.193355560302734,0.7674735348343978,2166,2166,data/historical/mesh_0.05deg/1998/mesh_19980619.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980619.tif,raster
1998-06-20,6,MYRORSS,101.37639617919922,68.94715881347656,-32.429237365722656,0.6801105722046115,3844,3844,data/historical/mesh_0.05deg/1998/mesh_19980620.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980620.tif,raster
1998-06-21,6,MYRORSS,81.2763900756836,62.94710159301758,-18.329288482666016,0.7744820055910702,12488,12488,data/historical/mesh_0.05deg/1998/mesh_19980621.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980621.tif,raster
1998-06-22,6,MYRORSS,70.4549331665039,59.34851837158203,-11.106414794921875,0.8423614316874811,18828,18828,data/historical/mesh_0.05deg/1998/mesh_19980622.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980622.tif,raster
1998-06-23,6,MYRORSS,89.5578384399414,65.51444244384766,-24.04339599609375,0.7315321984661617,11655,11655,data/historical/mesh_0.05deg/1998/mesh_19980623.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980623.tif,raster
1998-06-24,6,MYRORSS,83.1495590209961,63.54079818725586,-19.608760833740234,0.7641748066422237,7746,7746,data/historical/mesh_0.05deg/1998/mesh_19980624.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980624.tif,raster
1998-06-25,6,MYRORSS,59.8453483581543,55.4890022277832,-4.356346130371094,0.9272066041908583,7759,7759,data/historical/mesh_0.05deg/1998/mesh_19980625.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980625.tif,raster
1998-06-26,6,MYRORSS,95.96417999267578,67.4061279296875,-28.55805206298828,0.7024092524401511,7051,7051,data/historical/mesh_0.05deg/1998/mesh_19980626.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980626.tif,raster
1998-06-27,6,MYRORSS,85.97496795654297,64.42162322998047,-21.5533447265625,0.7493067431271753,1481,1481,data/historical/mesh_0.05deg/1998/mesh_19980627.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980627.tif,raster
1998-06-28,6,MYRORSS,82.63327026367188,63.377952575683594,-19.25531768798828,0.766978631893097,2070,2070,data/historical/mesh_0.05deg/1998/mesh_19980628.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980628.tif,raster
1998-06-29,6,MYRORSS,107.31400299072266,70.58311462402344,-36.73088836669922,0.6577251118861476,6495,6495,data/historical/mesh_0.05deg/1998/mesh_19980629.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980629.tif,raster
1998-06-30,6,MYRORSS,63.5035285949707,56.86212921142578,-6.641399383544922,0.8954168448511867,14198,14198,data/historical/mesh_0.05deg/1998/mesh_19980630.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980630.tif,raster
1998-07-01,7,MYRORSS,88.2117691040039,65.10694122314453,-23.104827880859375,0.7380754505261288,23247,23247,data/historical/mesh_0.05deg/1998/mesh_19980701.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980701.tif,raster
1998-07-02,7,MYRORSS,74.62413024902344,60.77103805541992,-13.853092193603516,0.8143617600985734,21294,21294,data/historical/mesh_0.05deg/1998/mesh_19980702.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980702.tif,raster
1998-07-03,7,MYRORSS,66.84673309326172,58.076900482177734,-8.769832611083984,0.8688068630242755,20651,20651,data/historical/mesh_0.05deg/1998/mesh_19980703.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980703.tif,raster
1998-07-04,7,MYRORSS,67.7269058227539,58.390743255615234,-9.336162567138672,0.8621498730272417,18419,18419,data/historical/mesh_0.05deg/1998/mesh_19980704.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980704.tif,raster
1998-07-05,7,MYRORSS,124.68123626708984,75.08279418945312,-49.59844207763672,0.6021980246379026,18808,18808,data/historical/mesh_0.05deg/1998/mesh_19980705.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980705.tif,raster
1998-07-06,7,MYRORSS,102.21112823486328,69.18048858642578,-33.0306396484375,0.6768391053023222,22033,22033,data/historical/mesh_0.05deg/1998/mesh_19980706.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980706.tif,raster
1998-07-07,7,MYRORSS,70.0500717163086,59.20777130126953,-10.842300415039062,0.8452207092813749,25048,25048,data/historical/mesh_0.05deg/1998/mesh_19980707.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980707.tif,raster
1998-07-08,7,MYRORSS,160.6494903564453,83.34751892089844,-77.30197143554688,0.5188159560043977,28377,28377,data/historical/mesh_0.05deg/1998/mesh_19980708.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980708.tif,raster
1998-07-09,7,MYRORSS,77.38914489746094,61.68883514404297,-15.700309753417969,0.7971251682103405,20800,20800,data/historical/mesh_0.05deg/1998/mesh_19980709.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980709.tif,raster
1998-07-10,7,MYRORSS,71.16279602050781,59.59346389770508,-11.569332122802734,0.837424430042509,20732,20732,data/historical/mesh_0.05deg/1998/mesh_19980710.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980710.tif,raster
1998-07-11,7,MYRORSS,108.81004333496094,70.98686218261719,-37.82318115234375,0.6523925550152679,21085,21085,data/historical/mesh_0.05deg/1998/mesh_19980711.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980711.tif,raster
1998-07-12,7,MYRORSS,94.24134063720703,66.90489196777344,-27.336448669433594,0.709931453812097,7104,7104,data/historical/mesh_0.05deg/1998/mesh_19980712.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980712.tif,raster
1998-07-13,7,MYRORSS,67.71380615234375,58.38608932495117,-9.327716827392578,0.862247932033138,11993,11993,data/historical/mesh_0.05deg/1998/mesh_19980713.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980713.tif,raster
1998-07-14,7,MYRORSS,122.06407928466797,74.42941284179688,-47.634666442871094,0.6097568857109766,11369,11369,data/historical/mesh_0.05deg/1998/mesh_19980714.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980714.tif,raster
1998-07-15,7,MYRORSS,65.19355773925781,57.48078918457031,-7.7127685546875,0.8816943142521109,9925,9925,data/historical/mesh_0.05deg/1998/mesh_19980715.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980715.tif,raster
1998-07-16,7,MYRORSS,68.49649047851562,58.6631965637207,-9.833293914794922,0.8564409089268712,8703,8703,data/historical/mesh_0.05deg/1998/mesh_19980716.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980716.tif,raster
1998-07-17,7,MYRORSS,90.08527374267578,65.67313385009766,-24.412139892578125,0.7290107597129557,9305,9305,data/historical/mesh_0.05deg/1998/mesh_19980717.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980717.tif,raster
1998-07-18,7,MYRORSS,67.43727111816406,58.28773498535156,-9.1495361328125,0.8643252317137712,9776,9776,data/historical/mesh_0.05deg/1998/mesh_19980718.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980718.tif,raster
1998-07-19,7,MYRORSS,102.20851135253906,69.17975616455078,-33.02875518798828,0.6768492687065462,13223,13223,data/historical/mesh_0.05deg/1998/mesh_19980719.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980719.tif,raster
1998-07-20,7,MYRORSS,88.34259033203125,65.14671325683594,-23.195877075195312,0.7374326812467831,17029,17029,data/historical/mesh_0.05deg/1998/mesh_19980720.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980720.tif,raster
1998-07-21,7,MYRORSS,299.8041076660156,107.77734375,-192.02676391601562,0.3594925519501717,17069,17069,data/historical/mesh_0.05deg/1998/mesh_19980721.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980721.tif,raster
1998-07-22,7,MYRORSS,100.36669158935547,68.66339874267578,-31.703292846679688,0.6841253572809605,19574,19574,data/historical/mesh_0.05deg/1998/mesh_19980722.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980722.tif,raster
1998-07-23,7,MYRORSS,65.35814666748047,57.540531158447266,-7.817615509033203,0.8803880478923842,23869,23869,data/historical/mesh_0.05deg/1998/mesh_19980723.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980723.tif,raster
1998-07-24,7,MYRORSS,44.007476806640625,48.88811492919922,4.880638122558594,1.110904747936426,19968,19968,data/historical/mesh_0.05deg/1998/mesh_19980724.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980724.tif,raster
1998-07-25,7,MYRORSS,53.334205627441406,52.91719436645508,-0.4170112609863281,0.9921811667375473,15174,15174,data/historical/mesh_0.05deg/1998/mesh_19980725.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980725.tif,raster
1998-07-26,7,MYRORSS,100.89727783203125,68.8127212524414,-32.084556579589844,0.6820077085429141,11519,11519,data/historical/mesh_0.05deg/1998/mesh_19980726.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980726.tif,raster
1998-07-27,7,MYRORSS,69.59953308105469,59.05058288574219,-10.5489501953125,0.8484336068314232,21322,21322,data/historical/mesh_0.05deg/1998/mesh_19980727.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980727.tif,raster
1998-07-28,7,MYRORSS,89.58342742919922,65.52215576171875,-24.06127166748047,0.7314093425762606,24666,24666,data/historical/mesh_0.05deg/1998/mesh_19980728.tif,data/historical/mesh_0.05deg_corrected/1998/mesh_19980728.tif,raster
