date,month,source,peak_mm,peak_in,active_cells,tag_source,path
2003-07-03,7,MYRORSS,79.03154754638672,3.111478249857745,11682,raster,data/historical/mesh_0.05deg/2003/mesh_20030703.tif
2003-07-04,7,MYRORSS,119.62297058105469,4.709565770907665,5422,raster,data/historical/mesh_0.05deg/2003/mesh_20030704.tif
2003-07-05,7,MYRORSS,98.66986846923828,3.8846404909148933,8753,raster,data/historical/mesh_0.05deg/2003/mesh_20030705.tif
2003-07-06,7,MYRORSS,56.617374420166016,2.229030488982914,8335,raster,data/historical/mesh_0.05deg/2003/mesh_20030706.tif
2003-07-07,7,MYRORSS,68.23755645751953,2.6865179707684854,15519,raster,data/historical/mesh_0.05deg/2003/mesh_20030707.tif
2003-07-08,7,MYRORSS,249.62538146972656,9.827770924004984,12250,raster,data/historical/mesh_0.05deg/2003/mesh_20030708.tif
2003-07-09,7,MYRORSS,220.3202667236328,8.674026248961923,1555,raster,data/historical/mesh_0.05deg/2003/mesh_20030709.tif
2003-07-10,7,MYRORSS,245.39614868164062,9.661265696127584,4464,raster,data/historical/mesh_0.05deg/2003/mesh_20030710.tif
2003-07-11,7,MYRORSS,214.35255432128906,8.439076941783034,8298,raster,data/historical/mesh_0.05deg/2003/mesh_20030711.tif
2003-07-12,7,MYRORSS,187.2381591796875,7.371581070066437,5954,raster,data/historical/mesh_0.05deg/2003/mesh_20030712.tif
2003-07-13,7,MYRORSS,98.32817077636719,3.8711878258412282,11276,raster,data/historical/mesh_0.05deg/2003/mesh_20030713.tif
2003-07-14,7,MYRORSS,126.11752319335938,4.965256818636196,4078,raster,data/historical/mesh_0.05deg/2003/mesh_20030714.tif
2003-07-15,7,MYRORSS,122.22119903564453,4.811858229749785,9687,raster,data/historical/mesh_0.05deg/2003/mesh_20030715.tif
2003-07-16,7,MYRORSS,92.01302337646484,3.622559975451372,11452,raster,data/historical/mesh_0.05deg/2003/mesh_20030716.tif
2003-07-17,7,MYRORSS,154.6157989501953,6.087236179141548,13095,raster,data/historical/mesh_0.05deg/2003/mesh_20030717.tif
2003-07-18,7,MYRORSS,84.25528717041016,3.3171372901736285,14210,raster,data/historical/mesh_0.05deg/2003/mesh_20030718.tif
2003-07-19,7,MYRORSS,186.84390258789062,7.3560591570035685,13936,raster,data/historical/mesh_0.05deg/2003/mesh_20030719.tif
2003-07-20,7,MYRORSS,87.83538818359375,3.4580861489603842,14075,raster,data/historical/mesh_0.05deg/2003/mesh_20030720.tif
2003-07-21,7,MYRORSS,212.98672485351562,8.385304128091168,11749,raster,data/historical/mesh_0.05deg/2003/mesh_20030721.tif
2003-07-22,7,MYRORSS,231.45387268066406,9.112357192152128,11555,raster,data/historical/mesh_0.05deg/2003/mesh_20030722.tif
2003-07-23,7,MYRORSS,225.307373046875,8.870369017593504,18838,raster,data/historical/mesh_0.05deg/2003/mesh_20030723.tif
2003-07-24,7,MYRORSS,148.0790557861328,5.829884086068222,11899,raster,data/historical/mesh_0.05deg/2003/mesh_20030724.tif
2003-07-25,7,MYRORSS,191.5993194580078,7.543280293622355,20534,raster,data/historical/mesh_0.05deg/2003/mesh_20030725.tif
2003-07-26,7,MYRORSS,238.81216430664062,9.402053712859868,23331,raster,data/historical/mesh_0.05deg/2003/mesh_20030726.tif
2003-07-27,7,MYRORSS,238.81216430664062,9.402053712859868,15015,raster,data/historical/mesh_0.05deg/2003/mesh_20030727.tif
2003-07-28,7,MYRORSS,171.33456420898438,6.745455283818283,15562,raster,data/historical/mesh_0.05deg/2003/mesh_20030728.tif
2003-07-29,7,MYRORSS,98.9347152709961,3.895067530354177,22596,raster,data/historical/mesh_0.05deg/2003/mesh_20030729.tif
2003-07-30,7,MYRORSS,117.40208435058594,4.622129305141179,15706,raster,data/historical/mesh_0.05deg/2003/mesh_20030730.tif
2003-07-31,7,MYRORSS,138.51370239257812,5.453295369786541,16085,raster,data/historical/mesh_0.05deg/2003/mesh_20030731.tif
2003-08-01,8,MYRORSS,56.00523376464844,2.2049304631751356,11215,raster,data/historical/mesh_0.05deg/2003/mesh_20030801.tif
2003-08-02,8,MYRORSS,109.08760833740234,4.2947877298189905,9881,raster,data/historical/mesh_0.05deg/2003/mesh_20030802.tif
2003-08-03,8,MYRORSS,67.38272094726562,2.6528630294199065,13026,raster,data/historical/mesh_0.05deg/2003/mesh_20030803.tif
2003-08-04,8,MYRORSS,69.4134750366211,2.7328139778197285,11176,raster,data/historical/mesh_0.05deg/2003/mesh_20030804.tif
2003-08-05,8,MYRORSS,61.41667938232422,2.4179795032411113,10973,raster,data/historical/mesh_0.05deg/2003/mesh_20030805.tif
2003-08-06,8,MYRORSS,83.76985168457031,3.298025656872847,14480,raster,data/historical/mesh_0.05deg/2003/mesh_20030806.tif
2003-08-07,8,MYRORSS,77.34854125976562,3.0452181598332926,11174,raster,data/historical/mesh_0.05deg/2003/mesh_20030807.tif
2003-08-08,8,MYRORSS,246.97201538085938,9.723307692159818,20925,raster,data/historical/mesh_0.05deg/2003/mesh_20030808.tif
2003-08-09,8,MYRORSS,246.4589080810547,9.703106617364359,19927,raster,data/historical/mesh_0.05deg/2003/mesh_20030809.tif
2003-08-10,8,MYRORSS,89.41397094726562,3.5202350766640014,11791,raster,data/historical/mesh_0.05deg/2003/mesh_20030810.tif
2003-08-11,8,MYRORSS,120.1642837524414,4.730877313088245,13151,raster,data/historical/mesh_0.05deg/2003/mesh_20030811.tif
2003-08-12,8,MYRORSS,213.79904174804688,8.417285108190823,12386,raster,data/historical/mesh_0.05deg/2003/mesh_20030812.tif
2003-08-13,8,MYRORSS,235.82391357421875,9.284406046229085,12120,raster,data/historical/mesh_0.05deg/2003/mesh_20030813.tif
2003-08-14,8,MYRORSS,97.93489074707031,3.8557043601208787,15600,raster,data/historical/mesh_0.05deg/2003/mesh_20030814.tif
2003-08-15,8,MYRORSS,62.20421600341797,2.4489848820243294,13535,raster,data/historical/mesh_0.05deg/2003/mesh_20030815.tif
2003-08-16,8,MYRORSS,77.76092529296875,3.0614537516916833,6155,raster,data/historical/mesh_0.05deg/2003/mesh_20030816.tif
2003-08-17,8,MYRORSS,37.3785400390625,1.4715960645300197,3714,raster,data/historical/mesh_0.05deg/2003/mesh_20030817.tif
2003-08-18,8,MYRORSS,65.37625885009766,2.5738684586652623,15106,raster,data/historical/mesh_0.05deg/2003/mesh_20030818.tif
2003-08-19,8,MYRORSS,133.34536743164062,5.249817615418922,16654,raster,data/historical/mesh_0.05deg/2003/mesh_20030819.tif
2003-08-20,8,MYRORSS,61.225894927978516,2.410468304251123,7550,raster,data/historical/mesh_0.05deg/2003/mesh_20030820.tif
2003-08-21,8,MYRORSS,125.57657623291016,4.943959694209061,14340,raster,data/historical/mesh_0.05deg/2003/mesh_20030821.tif
2003-08-22,8,MYRORSS,164.7685089111328,6.486949169729638,27878,raster,data/historical/mesh_0.05deg/2003/mesh_20030822.tif
2003-08-23,8,MYRORSS,227.90301513671875,8.97255965105192,13661,raster,data/historical/mesh_0.05deg/2003/mesh_20030823.tif
2003-08-24,8,MYRORSS,236.4696502685547,9.3098287507305,12189,raster,data/historical/mesh_0.05deg/2003/mesh_20030824.tif
2003-08-25,8,MYRORSS,249.30763244628906,9.815261119932641,18034,raster,data/historical/mesh_0.05deg/2003/mesh_20030825.tif
2003-08-26,8,MYRORSS,246.65528869628906,9.710838137649176,13583,raster,data/historical/mesh_0.05deg/2003/mesh_20030826.tif
2003-08-27,8,MYRORSS,196.3626708984375,7.730813814899115,18511,raster,data/historical/mesh_0.05deg/2003/mesh_20030827.tif
2003-08-28,8,MYRORSS,242.03839111328125,9.529070516270917,12844,raster,data/historical/mesh_0.05deg/2003/mesh_20030828.tif
2003-08-29,8,MYRORSS,214.33998107910156,8.438581932248093,21010,raster,data/historical/mesh_0.05deg/2003/mesh_20030829.tif
2003-08-30,8,MYRORSS,226.98973083496094,8.936603576179564,9540,raster,data/historical/mesh_0.05deg/2003/mesh_20030830.tif
2003-08-31,8,MYRORSS,158.80630493164062,6.252216729592151,6420,raster,data/historical/mesh_0.05deg/2003/mesh_20030831.tif
2003-09-01,9,MYRORSS,171.61656188964844,6.756557554710569,7777,raster,data/historical/mesh_0.05deg/2003/mesh_20030901.tif
2003-09-02,9,MYRORSS,176.91937255859375,6.965329628291093,7525,raster,data/historical/mesh_0.05deg/2003/mesh_20030902.tif
2003-09-03,9,MYRORSS,236.4696502685547,9.3098287507305,9524,raster,data/historical/mesh_0.05deg/2003/mesh_20030903.tif
2003-09-04,9,MYRORSS,137.6370849609375,5.418782872477855,14842,raster,data/historical/mesh_0.05deg/2003/mesh_20030904.tif
2003-09-05,9,MYRORSS,197.63064575195312,7.780734084722565,14402,raster,data/historical/mesh_0.05deg/2003/mesh_20030905.tif
2003-09-06,9,MYRORSS,242.94911193847656,9.564925666869156,14162,raster,data/historical/mesh_0.05deg/2003/mesh_20030906.tif
2003-09-07,9,MYRORSS,243.42214965820312,9.583549199141856,13947,raster,data/historical/mesh_0.05deg/2003/mesh_20030907.tif
2003-09-08,9,MYRORSS,97.02591705322266,3.8199179942213646,11045,raster,data/historical/mesh_0.05deg/2003/mesh_20030908.tif
2003-09-09,9,MYRORSS,68.25161743164062,2.6870715524267963,19200,raster,data/historical/mesh_0.05deg/2003/mesh_20030909.tif
2003-09-10,9,MYRORSS,95.39678955078125,3.7557791161724903,14049,raster,data/historical/mesh_0.05deg/2003/mesh_20030910.tif
2003-09-11,9,MYRORSS,99.24421691894531,3.9072526346041463,6941,raster,data/historical/mesh_0.05deg/2003/mesh_20030911.tif
2003-09-12,9,MYRORSS,76.94679260253906,3.02940128356453,2654,raster,data/historical/mesh_0.05deg/2003/mesh_20030912.tif
2003-09-13,9,MYRORSS,83.8412857055664,3.3008380199041896,3022,raster,data/historical/mesh_0.05deg/2003/mesh_20030913.tif
2003-09-14,9,MYRORSS,97.11498260498047,3.8234245120071053,5054,raster,data/historical/mesh_0.05deg/2003/mesh_20030914.tif
2003-09-15,9,MYRORSS,30.065866470336914,1.183695530328225,1671,raster,data/historical/mesh_0.05deg/2003/mesh_20030915.tif
2003-09-16,9,MYRORSS,61.59132385253906,2.4248552697850028,2886,raster,data/historical/mesh_0.05deg/2003/mesh_20030916.tif
2003-09-17,9,MYRORSS,31.42757225036621,1.237305994108906,1750,raster,data/historical/mesh_0.05deg/2003/mesh_20030917.tif
2003-09-18,9,MYRORSS,45.566837310791016,1.793969972865788,2488,raster,data/historical/mesh_0.05deg/2003/mesh_20030918.tif
2003-09-19,9,MYRORSS,27.19569206237793,1.0706965378888949,521,raster,data/historical/mesh_0.05deg/2003/mesh_20030919.tif
2003-09-20,9,MYRORSS,54.959373474121094,2.16375486118587,5321,raster,data/historical/mesh_0.05deg/2003/mesh_20030920.tif
2003-09-21,9,MYRORSS,45.85255813598633,1.8052188242514304,2465,raster,data/historical/mesh_0.05deg/2003/mesh_20030921.tif
2003-09-22,9,MYRORSS,222.51658630371094,8.760495523768148,2405,raster,data/historical/mesh_0.05deg/2003/mesh_20030922.tif
2003-09-23,9,MYRORSS,55.07783508300781,2.168418704055426,2319,raster,data/historical/mesh_0.05deg/2003/mesh_20030923.tif
2003-09-24,9,MYRORSS,58.84596633911133,2.3167703283114696,3533,raster,data/historical/mesh_0.05deg/2003/mesh_20030924.tif
2003-09-25,9,MYRORSS,66.73477935791016,2.627353518027959,6877,raster,data/historical/mesh_0.05deg/2003/mesh_20030925.tif
2003-09-26,9,MYRORSS,61.05538558959961,2.4037553381732133,1695,raster,data/historical/mesh_0.05deg/2003/mesh_20030926.tif
2003-09-27,9,MYRORSS,38.90607452392578,1.531735217477393,1204,raster,data/historical/mesh_0.05deg/2003/mesh_20030927.tif
2003-09-28,9,MYRORSS,44.930233001708984,1.768906811090905,1801,raster,data/historical/mesh_0.05deg/2003/mesh_20030928.tif
2003-09-29,9,MYRORSS,27.646333694458008,1.0884383344274806,2427,raster,data/historical/mesh_0.05deg/2003/mesh_20030929.tif
2003-09-30,9,MYRORSS,28.370288848876953,1.1169405058612973,241,raster,data/historical/mesh_0.05deg/2003/mesh_20030930.tif
2003-10-01,10,MYRORSS,41.1265754699707,1.6191565145657758,3023,raster,data/historical/mesh_0.05deg/2003/mesh_20031001.tif
2003-10-02,10,MYRORSS,36.936561584472656,1.4541953379713646,8669,raster,data/historical/mesh_0.05deg/2003/mesh_20031002.tif
2003-10-03,10,MYRORSS,38.49431228637695,1.5155241057628723,3380,raster,data/historical/mesh_0.05deg/2003/mesh_20031003.tif
2003-10-04,10,MYRORSS,77.15834045410156,3.037729939137857,2602,raster,data/historical/mesh_0.05deg/2003/mesh_20031004.tif
2003-10-05,10,MYRORSS,87.32887268066406,3.438144593726932,4146,raster,data/historical/mesh_0.05deg/2003/mesh_20031005.tif
2003-10-06,10,MYRORSS,236.4696502685547,9.3098287507305,5953,raster,data/historical/mesh_0.05deg/2003/mesh_20031006.tif
2003-10-07,10,MYRORSS,35.02210998535156,1.3788232277697465,4155,raster,data/historical/mesh_0.05deg/2003/mesh_20031007.tif
2003-10-08,10,MYRORSS,176.19529724121094,6.936822726031927,5677,raster,data/historical/mesh_0.05deg/2003/mesh_20031008.tif
2003-10-09,10,MYRORSS,33.4150390625,1.315552718996063,3703,raster,data/historical/mesh_0.05deg/2003/mesh_20031009.tif
2003-10-10,10,MYRORSS,144.2576141357422,5.679433627391425,8596,raster,data/historical/mesh_0.05deg/2003/mesh_20031010.tif
2003-10-11,10,MYRORSS,42.67379379272461,1.6800706217608115,5707,raster,data/historical/mesh_0.05deg/2003/mesh_20031011.tif
2003-10-12,10,MYRORSS,13.309089660644531,0.523979907899391,642,raster,data/historical/mesh_0.05deg/2003/mesh_20031012.tif
2003-10-13,10,MYRORSS,63.13237762451172,2.4855266781303826,922,raster,data/historical/mesh_0.05deg/2003/mesh_20031013.tif
2003-10-14,10,MYRORSS,20.678146362304688,0.8141002504844366,665,raster,data/historical/mesh_0.05deg/2003/mesh_20031014.tif
2003-10-15,10,MYRORSS,134.6426544189453,5.300891906257689,2596,raster,data/historical/mesh_0.05deg/2003/mesh_20031015.tif
2003-10-16,10,MYRORSS,53.51287841796875,2.1068062369279037,913,raster,data/historical/mesh_0.05deg/2003/mesh_20031016.tif
2003-10-17,10,MYRORSS,246.7917022705078,9.716208750807395,1280,raster,data/historical/mesh_0.05deg/2003/mesh_20031017.tif
2003-10-18,10,MYRORSS,61.870147705078125,2.4358325868140995,325,raster,data/historical/mesh_0.05deg/2003/mesh_20031018.tif
2003-10-19,10,MYRORSS,37.63359451293945,1.4816375792495848,433,raster,data/historical/mesh_0.05deg/2003/mesh_20031019.tif
2003-10-20,10,MYRORSS,41.09977340698242,1.6181013152355286,963,raster,data/historical/mesh_0.05deg/2003/mesh_20031020.tif
2003-10-21,10,MYRORSS,13.063102722167969,0.5142953827625185,81,raster,data/historical/mesh_0.05deg/2003/mesh_20031021.tif
2003-10-22,10,MYRORSS,25.710865020751953,1.0122387803445652,768,raster,data/historical/mesh_0.05deg/2003/mesh_20031022.tif
2003-10-23,10,MYRORSS,28.06841278076172,1.1050556212898315,520,raster,data/historical/mesh_0.05deg/2003/mesh_20031023.tif
2003-10-24,10,MYRORSS,14.22126293182373,0.5598922414103831,25,raster,data/historical/mesh_0.05deg/2003/mesh_20031024.tif
2003-10-25,10,MYRORSS,18.256698608398438,0.71876766174797,591,raster,data/historical/mesh_0.05deg/2003/mesh_20031025.tif
2003-10-26,10,MYRORSS,13.769719123840332,0.5421149261354462,266,raster,data/historical/mesh_0.05deg/2003/mesh_20031026.tif
2003-10-27,10,MYRORSS,5.936495780944824,0.23372030633641042,47,raster,data/historical/mesh_0.05deg/2003/mesh_20031027.tif
2003-10-28,10,MYRORSS,16.898685455322266,0.6653025769811916,479,raster,data/historical/mesh_0.05deg/2003/mesh_20031028.tif
2003-10-29,10,MYRORSS,15.04251766204834,0.5922251048050527,967,raster,data/historical/mesh_0.05deg/2003/mesh_20031029.tif
2003-10-30,10,MYRORSS,27.914749145507812,1.0990058718703863,872,raster,data/historical/mesh_0.05deg/2003/mesh_20031030.tif
2003-10-31,10,MYRORSS,25.384496688842773,0.9993896334190069,1122,raster,data/historical/mesh_0.05deg/2003/mesh_20031031.tif
2003-11-01,11,MYRORSS,17.568294525146484,0.6916651387852947,744,raster,data/historical/mesh_0.05deg/2003/mesh_20031101.tif
2003-11-02,11,MYRORSS,13.10245132446289,0.5158445403331847,2271,raster,data/historical/mesh_0.05deg/2003/mesh_20031102.tif
2003-11-03,11,MYRORSS,17.076858520507812,0.6723172645869218,1159,raster,data/historical/mesh_0.05deg/2003/mesh_20031103.tif
2003-11-04,11,MYRORSS,98.50813293457031,3.878272950179934,807,raster,data/historical/mesh_0.05deg/2003/mesh_20031104.tif
2003-11-05,11,MYRORSS,50.991634368896484,2.007544660192775,1740,raster,data/historical/mesh_0.05deg/2003/mesh_20031105.tif
2003-11-06,11,MYRORSS,10.541289329528809,0.41501139092633105,1062,raster,data/historical/mesh_0.05deg/2003/mesh_20031106.tif
2003-11-07,11,MYRORSS,26.109901428222656,1.0279488751268764,315,raster,data/historical/mesh_0.05deg/2003/mesh_20031107.tif
2003-11-08,11,MYRORSS,25.20110511779785,0.9921694928266871,2844,raster,data/historical/mesh_0.05deg/2003/mesh_20031108.tif
2003-11-09,11,MYRORSS,212.7633819580078,8.376511100708969,1929,raster,data/historical/mesh_0.05deg/2003/mesh_20031109.tif
2003-11-10,11,MYRORSS,154.71560668945312,6.0911656176950055,1603,raster,data/historical/mesh_0.05deg/2003/mesh_20031110.tif
2003-11-11,11,MYRORSS,98.9574203491211,3.89596143106776,1093,raster,data/historical/mesh_0.05deg/2003/mesh_20031111.tif
2003-11-12,11,MYRORSS,85.65264892578125,3.372151532511073,2410,raster,data/historical/mesh_0.05deg/2003/mesh_20031112.tif
2003-11-13,11,MYRORSS,14.836008071899414,0.584094805980292,1400,raster,data/historical/mesh_0.05deg/2003/mesh_20031113.tif
2003-11-14,11,MYRORSS,40.68318176269531,1.6017000693974532,545,raster,data/historical/mesh_0.05deg/2003/mesh_20031114.tif
2003-11-15,11,MYRORSS,40.68318176269531,1.6017000693974532,428,raster,data/historical/mesh_0.05deg/2003/mesh_20031115.tif
2003-11-16,11,MYRORSS,47.359622955322266,1.8645520848552075,1364,raster,data/historical/mesh_0.05deg/2003/mesh_20031116.tif
2003-11-17,11,MYRORSS,46.00846481323242,1.8113568824107253,2454,raster,data/historical/mesh_0.05deg/2003/mesh_20031117.tif
2003-11-18,11,MYRORSS,11.303326606750488,0.4450128585334838,763,raster,data/historical/mesh_0.05deg/2003/mesh_20031118.tif
2003-11-19,11,MYRORSS,56.817623138427734,2.2369142967884934,717,raster,data/historical/mesh_0.05deg/2003/mesh_20031119.tif
2003-11-20,11,MYRORSS,161.778076171875,6.369215597317914,1154,raster,data/historical/mesh_0.05deg/2003/mesh_20031120.tif
2003-11-21,11,MYRORSS,248.18492126464844,9.771059892308994,959,raster,data/historical/mesh_0.05deg/2003/mesh_20031121.tif
2003-11-22,11,MYRORSS,77.35702514648438,3.0455521711214324,328,raster,data/historical/mesh_0.05deg/2003/mesh_20031122.tif
2003-11-23,11,MYRORSS,19.60147476196289,0.7717116048016887,198,raster,data/historical/mesh_0.05deg/2003/mesh_20031123.tif
2003-11-24,11,MYRORSS,19.906639099121094,0.783725948784295,589,raster,data/historical/mesh_0.05deg/2003/mesh_20031124.tif
2003-11-25,11,MYRORSS,36.17382049560547,1.42416616124431,1121,raster,data/historical/mesh_0.05deg/2003/mesh_20031125.tif
2003-11-26,11,MYRORSS,67.49851989746094,2.6574220432071236,413,raster,data/historical/mesh_0.05deg/2003/mesh_20031126.tif
2003-11-27,11,MYRORSS,74.28527069091797,2.9246169563353535,223,raster,data/historical/mesh_0.05deg/2003/mesh_20031127.tif
2003-11-28,11,MYRORSS,96.30083465576172,3.7913714431402252,1743,raster,data/historical/mesh_0.05deg/2003/mesh_20031128.tif
2003-11-29,11,MYRORSS,35.004390716552734,1.3781256187619189,912,raster,data/historical/mesh_0.05deg/2003/mesh_20031129.tif
2003-11-30,11,MYRORSS,50.74513244628906,1.9978398600901206,664,raster,data/historical/mesh_0.05deg/2003/mesh_20031130.tif
2003-12-01,12,MYRORSS,37.65089797973633,1.4823188180998554,586,raster,data/historical/mesh_0.05deg/2003/mesh_20031201.tif
2003-12-02,12,MYRORSS,70.70574951171875,2.7836909256582185,1227,raster,data/historical/mesh_0.05deg/2003/mesh_20031202.tif
2003-12-03,12,MYRORSS,70.70574951171875,2.7836909256582185,829,raster,data/historical/mesh_0.05deg/2003/mesh_20031203.tif
2003-12-04,12,MYRORSS,26.974090576171875,1.0619720699280266,665,raster,data/historical/mesh_0.05deg/2003/mesh_20031204.tif
2003-12-05,12,MYRORSS,31.490938186645508,1.2398007160096658,1348,raster,data/historical/mesh_0.05deg/2003/mesh_20031205.tif
2003-12-06,12,MYRORSS,20.30717658996582,0.7994951413372371,676,raster,data/historical/mesh_0.05deg/2003/mesh_20031206.tif
2003-12-07,12,MYRORSS,97.9191665649414,3.855085297832339,2644,raster,data/historical/mesh_0.05deg/2003/mesh_20031207.tif
2003-12-08,12,MYRORSS,57.1898193359375,2.2515676903912403,1977,raster,data/historical/mesh_0.05deg/2003/mesh_20031208.tif
2003-12-09,12,MYRORSS,23.636981964111328,0.9305898411067453,2732,raster,data/historical/mesh_0.05deg/2003/mesh_20031209.tif
2003-12-10,12,MYRORSS,12.954022407531738,0.5100008821862889,1762,raster,data/historical/mesh_0.05deg/2003/mesh_20031210.tif
2003-12-11,12,MYRORSS,18.347808837890625,0.7223546786571112,1384,raster,data/historical/mesh_0.05deg/2003/mesh_20031211.tif
2003-12-12,12,MYRORSS,16.659852981567383,0.6558997236837553,311,raster,data/historical/mesh_0.05deg/2003/mesh_20031212.tif
2003-12-13,12,MYRORSS,12.545485496520996,0.49391675183153533,1266,raster,data/historical/mesh_0.05deg/2003/mesh_20031213.tif
2003-12-14,12,MYRORSS,27.476451873779297,1.0817500737708385,682,raster,data/historical/mesh_0.05deg/2003/mesh_20031214.tif
2003-12-15,12,MYRORSS,13.504021644592285,0.5316543954563893,283,raster,data/historical/mesh_0.05deg/2003/mesh_20031215.tif
2003-12-16,12,MYRORSS,103.6643295288086,4.081272816094827,600,raster,data/historical/mesh_0.05deg/2003/mesh_20031216.tif
2003-12-17,12,MYRORSS,63.932918548583984,2.5170440373458263,991,raster,data/historical/mesh_0.05deg/2003/mesh_20031217.tif
2003-12-18,12,MYRORSS,24.466079711914062,0.9632314847210262,679,raster,data/historical/mesh_0.05deg/2003/mesh_20031218.tif
2003-12-19,12,MYRORSS,169.41180419921875,6.669756070835384,1123,raster,data/historical/mesh_0.05deg/2003/mesh_20031219.tif
2003-12-20,12,MYRORSS,25.856735229492188,1.0179817019485113,510,raster,data/historical/mesh_0.05deg/2003/mesh_20031220.tif
2003-12-21,12,MYRORSS,35.49171447753906,1.3973115936039002,322,raster,data/historical/mesh_0.05deg/2003/mesh_20031221.tif
2003-12-22,12,MYRORSS,64.32252502441406,2.532382874976932,409,raster,data/historical/mesh_0.05deg/2003/mesh_20031222.tif
2003-12-23,12,MYRORSS,147.0260772705078,5.788428238996371,908,raster,data/historical/mesh_0.05deg/2003/mesh_20031223.tif
2003-12-24,12,MYRORSS,146.4906463623047,5.7673482819804995,1603,raster,data/historical/mesh_0.05deg/2003/mesh_20031224.tif
2003-12-25,12,MYRORSS,236.4696502685547,9.3098287507305,2066,raster,data/historical/mesh_0.05deg/2003/mesh_20031225.tif
2003-12-26,12,MYRORSS,29.99919319152832,1.1810705980916663,490,raster,data/historical/mesh_0.05deg/2003/mesh_20031226.tif
2003-12-27,12,MYRORSS,41.06300735473633,1.616653832863635,316,raster,data/historical/mesh_0.05deg/2003/mesh_20031227.tif
2003-12-28,12,MYRORSS,17.264429092407227,0.6797019327719381,505,raster,data/historical/mesh_0.05deg/2003/mesh_20031228.tif
2003-12-29,12,MYRORSS,40.02838897705078,1.575920825868141,1194,raster,data/historical/mesh_0.05deg/2003/mesh_20031229.tif
2003-12-30,12,MYRORSS,30.531415939331055,1.202024249579963,894,raster,data/historical/mesh_0.05deg/2003/mesh_20031230.tif
2003-12-31,12,MYRORSS,20.159332275390625,0.793674499031127,392,raster,data/historical/mesh_0.05deg/2003/mesh_20031231.tif
2004-01-01,1,MYRORSS,30.13711166381836,1.1865004592054473,1973,raster,data/historical/mesh_0.05deg/2004/mesh_20040101.tif
2004-01-02,1,MYRORSS,32.56682205200195,1.282158348504014,1192,raster,data/historical/mesh_0.05deg/2004/mesh_20040102.tif
2004-01-03,1,MYRORSS,28.27511215209961,1.1131933918149453,294,raster,data/historical/mesh_0.05deg/2004/mesh_20040103.tif
2004-01-04,1,MYRORSS,10.840437889099121,0.42678889327161895,38,raster,data/historical/mesh_0.05deg/2004/mesh_20040104.tif
2004-01-05,1,MYRORSS,28.05467414855957,1.1045147302582508,180,raster,data/historical/mesh_0.05deg/2004/mesh_20040105.tif
2004-01-06,1,MYRORSS,0.0,0.0,0,raster,data/historical/mesh_0.05deg/2004/mesh_20040106.tif
2004-01-07,1,MYRORSS,26.845979690551758,1.0569283342736913,459,raster,data/historical/mesh_0.05deg/2004/mesh_20040107.tif
2004-01-08,1,MYRORSS,99.90142059326172,3.933126795010304,805,raster,data/historical/mesh_0.05deg/2004/mesh_20040108.tif
2004-01-09,1,MYRORSS,51.897220611572266,2.043197661872924,559,raster,data/historical/mesh_0.05deg/2004/mesh_20040109.tif
2004-01-10,1,MYRORSS,15.37551498413086,0.6053352355957031,180,raster,data/historical/mesh_0.05deg/2004/mesh_20040110.tif
2004-01-11,1,MYRORSS,53.70877456665039,2.1145186837263936,335,raster,data/historical/mesh_0.05deg/2004/mesh_20040111.tif
2004-01-12,1,MYRORSS,204.53866577148438,8.052703376830094,758,raster,data/historical/mesh_0.05deg/2004/mesh_20040112.tif
2004-01-13,1,MYRORSS,12.144490242004395,0.47812953708678724,378,raster,data/historical/mesh_0.05deg/2004/mesh_20040113.tif
2004-01-14,1,MYRORSS,19.954105377197266,0.7855946998896561,831,raster,data/historical/mesh_0.05deg/2004/mesh_20040114.tif
2004-01-15,1,MYRORSS,25.7392520904541,1.013356381513941,942,raster,data/historical/mesh_0.05deg/2004/mesh_20040115.tif
2004-01-16,1,MYRORSS,72.61579132080078,2.858889422078771,2849,raster,data/historical/mesh_0.05deg/2004/mesh_20040116.tif
2004-01-17,1,MYRORSS,31.25890350341797,1.23066549226055,741,raster,data/historical/mesh_0.05deg/2004/mesh_20040117.tif
2004-01-18,1,MYRORSS,41.73090744018555,1.6429491118183288,302,raster,data/historical/mesh_0.05deg/2004/mesh_20040118.tif
2004-01-19,1,MYRORSS,46.82716751098633,1.843589272086076,319,raster,data/historical/mesh_0.05deg/2004/mesh_20040119.tif
2004-01-20,1,MYRORSS,56.926780700683594,2.2412118386095905,1081,raster,data/historical/mesh_0.05deg/2004/mesh_20040120.tif
2004-01-21,1,MYRORSS,45.91587829589844,1.8077117439330095,1867,raster,data/historical/mesh_0.05deg/2004/mesh_20040121.tif
2004-01-22,1,MYRORSS,60.62985610961914,2.3870022090401237,2062,raster,data/historical/mesh_0.05deg/2004/mesh_20040122.tif
2004-01-23,1,MYRORSS,39.76191711425781,1.5654298076479454,1355,raster,data/historical/mesh_0.05deg/2004/mesh_20040123.tif
2004-01-24,1,MYRORSS,61.347373962402344,2.4152509434016673,1699,raster,data/historical/mesh_0.05deg/2004/mesh_20040124.tif
2004-01-25,1,MYRORSS,70.87144470214844,2.790214358352301,375,raster,data/historical/mesh_0.05deg/2004/mesh_20040125.tif
2004-01-26,1,MYRORSS,47.027587890625,1.8514798382135829,992,raster,data/historical/mesh_0.05deg/2004/mesh_20040126.tif
